ftmp_id,size,max,sat,normratio,scale,exp
0,10x4x200x200x256,12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509,9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393,,0,0
2,10x200x200x4x256,12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509 12.117509,9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393 9.087393,,0,0
