raw_id,size,max,sat,scale,exp
352,3x3x64x64,0.24522248 0.15553294 0.1383362 0.3890562 0.07970856 0.38728872 0.112488426 0.2947211 0.444513 0.3752888 0.10695986 0.5358689 0.5674289 0.438309 0.2811306 0.24600172 0.17702219 0.45165634 0.34184545 0.18946697 0.45118994 0.22622317 0.24056515 0.26026198 0.12965703 0.15595491 0.20149033 0.2192497 0.34443662 0.22981389 0.30292243 0.30963245 0.20549619 0.32503226 0.14723675 0.113140546 0.3223718 0.48381898 0.2373055 0.22635536 0.32233644 0.10053313 0.2675846 0.3492821 0.20669386 0.11241386 0.44304016 0.22596727 0.31300485 0.47877514 0.4436872 0.21641217 0.114512466 0.18721959 0.43017277 0.17788424 0.3053878 0.2731459 0.32794863 0.3829987 0.23679052 0.080408484 0.430934 0.77078116,0.24519254 0.15551396 0.13831931 0.38900873 0.07969884 0.38724145 0.1124747 0.29468513 0.44445872 0.375243 0.1069468 0.5358035 0.5673596 0.43825552 0.2810963 0.2459717 0.17700058 0.45160124 0.34180373 0.18944386 0.4511349 0.22619556 0.2405358 0.2602302 0.1296412 0.15593587 0.20146574 0.21922295 0.34439456 0.22978584 0.30288544 0.30959466 0.20547111 0.3249926 0.14721878 0.11312674 0.32233247 0.48375994 0.23727655 0.22632773 0.3222971 0.100520864 0.26755193 0.34923944 0.20666863 0.11240014 0.4429861 0.2259397 0.31296664 0.47871673 0.44363305 0.21638575 0.114498496 0.18719673 0.4301203 0.17786252 0.30535054 0.2731126 0.3279086 0.38295195 0.23676161 0.08039867 0.43088144 0.7706871,,
356,3x3x64x64,0.24522248 0.15553294 0.1383362 0.3890562 0.07970856 0.38728872 0.112488426 0.2947211 0.444513 0.3752888 0.10695986 0.5358689 0.5674289 0.438309 0.2811306 0.24600172 0.17702219 0.45165634 0.34184545 0.18946697 0.45118994 0.22622317 0.24056515 0.26026198 0.12965703 0.15595491 0.20149033 0.2192497 0.34443662 0.22981389 0.30292243 0.30963245 0.20549619 0.32503226 0.14723675 0.113140546 0.3223718 0.48381898 0.2373055 0.22635536 0.32233644 0.10053313 0.2675846 0.3492821 0.20669386 0.11241386 0.44304016 0.22596727 0.31300485 0.47877514 0.4436872 0.21641217 0.114512466 0.18721959 0.43017277 0.17788424 0.3053878 0.2731459 0.32794863 0.3829987 0.23679052 0.080408484 0.430934 0.77078116,0.24519254 0.15551396 0.13831931 0.38900873 0.07969884 0.38724145 0.1124747 0.29468513 0.44445872 0.375243 0.1069468 0.5358035 0.5673596 0.43825552 0.2810963 0.2459717 0.17700058 0.45160124 0.34180373 0.18944386 0.4511349 0.22619556 0.2405358 0.2602302 0.1296412 0.15593587 0.20146574 0.21922295 0.34439456 0.22978584 0.30288544 0.30959466 0.20547111 0.3249926 0.14721878 0.11312674 0.32233247 0.48375994 0.23727655 0.22632773 0.3222971 0.100520864 0.26755193 0.34923944 0.20666863 0.11240014 0.4429861 0.2259397 0.31296664 0.47871673 0.44363305 0.21638575 0.114498496 0.18719673 0.4301203 0.17786252 0.30535054 0.2731126 0.3279086 0.38295195 0.23676161 0.08039867 0.43088144 0.7706871,,
360,3x3x64x64,0.24522248 0.15553294 0.1383362 0.3890562 0.07970856 0.38728872 0.112488426 0.2947211 0.444513 0.3752888 0.10695986 0.5358689 0.5674289 0.438309 0.2811306 0.24600172 0.17702219 0.45165634 0.34184545 0.18946697 0.45118994 0.22622317 0.24056515 0.26026198 0.12965703 0.15595491 0.20149033 0.2192497 0.34443662 0.22981389 0.30292243 0.30963245 0.20549619 0.32503226 0.14723675 0.113140546 0.3223718 0.48381898 0.2373055 0.22635536 0.32233644 0.10053313 0.2675846 0.3492821 0.20669386 0.11241386 0.44304016 0.22596727 0.31300485 0.47877514 0.4436872 0.21641217 0.114512466 0.18721959 0.43017277 0.17788424 0.3053878 0.2731459 0.32794863 0.3829987 0.23679052 0.080408484 0.430934 0.77078116,0.24519254 0.15551396 0.13831931 0.38900873 0.07969884 0.38724145 0.1124747 0.29468513 0.44445872 0.375243 0.1069468 0.5358035 0.5673596 0.43825552 0.2810963 0.2459717 0.17700058 0.45160124 0.34180373 0.18944386 0.4511349 0.22619556 0.2405358 0.2602302 0.1296412 0.15593587 0.20146574 0.21922295 0.34439456 0.22978584 0.30288544 0.30959466 0.20547111 0.3249926 0.14721878 0.11312674 0.32233247 0.48375994 0.23727655 0.22632773 0.3222971 0.100520864 0.26755193 0.34923944 0.20666863 0.11240014 0.4429861 0.2259397 0.31296664 0.47871673 0.44363305 0.21638575 0.114498496 0.18719673 0.4301203 0.17786252 0.30535054 0.2731126 0.3279086 0.38295195 0.23676161 0.08039867 0.43088144 0.7706871,,
364,3x3x64x64,0.24522248 0.15553294 0.1383362 0.3890562 0.07970856 0.38728872 0.112488426 0.2947211 0.444513 0.3752888 0.10695986 0.5358689 0.5674289 0.438309 0.2811306 0.24600172 0.17702219 0.45165634 0.34184545 0.18946697 0.45118994 0.22622317 0.24056515 0.26026198 0.12965703 0.15595491 0.20149033 0.2192497 0.34443662 0.22981389 0.30292243 0.30963245 0.20549619 0.32503226 0.14723675 0.113140546 0.3223718 0.48381898 0.2373055 0.22635536 0.32233644 0.10053313 0.2675846 0.3492821 0.20669386 0.11241386 0.44304016 0.22596727 0.31300485 0.47877514 0.4436872 0.21641217 0.114512466 0.18721959 0.43017277 0.17788424 0.3053878 0.2731459 0.32794863 0.3829987 0.23679052 0.080408484 0.430934 0.77078116,0.24519254 0.15551396 0.13831931 0.38900873 0.07969884 0.38724145 0.1124747 0.29468513 0.44445872 0.375243 0.1069468 0.5358035 0.5673596 0.43825552 0.2810963 0.2459717 0.17700058 0.45160124 0.34180373 0.18944386 0.4511349 0.22619556 0.2405358 0.2602302 0.1296412 0.15593587 0.20146574 0.21922295 0.34439456 0.22978584 0.30288544 0.30959466 0.20547111 0.3249926 0.14721878 0.11312674 0.32233247 0.48375994 0.23727655 0.22632773 0.3222971 0.100520864 0.26755193 0.34923944 0.20666863 0.11240014 0.4429861 0.2259397 0.31296664 0.47871673 0.44363305 0.21638575 0.114498496 0.18719673 0.4301203 0.17786252 0.30535054 0.2731126 0.3279086 0.38295195 0.23676161 0.08039867 0.43088144 0.7706871,,
382,3x3x64x64,0.10461885 0.25357738 0.11358678 0.09378288 0.18975651 0.15495476 0.08741035 0.2799574 0.19702435 0.2220403 0.08515968 0.07413302 0.15863873 0.2280121 0.14475742 0.17037962 0.26628444 0.119160816 0.06641571 0.17187116 0.09847173 0.08573676 0.09492394 0.1290331 0.18735202 0.14633988 0.11526358 0.06850307 0.08801883 0.14257132 0.07877482 0.16622745 0.15866055 0.1847136 0.1058457 0.10766844 0.12384472 0.12890029 0.115593135 0.092162296 0.125852 0.12007268 0.07144644 0.12897368 0.09598893 0.10906496 0.1186801 0.21502675 0.135102 0.17119394 0.24031246 0.14073744 0.11574806 0.12930912 0.1322436 0.23361015 0.13051279 0.16539207 0.09553123 0.16050476 0.13068709 0.07347 0.17574883 0.12331936,0.104606085 0.25354642 0.113572925 0.093771435 0.18973336 0.15493585 0.087399684 0.27992323 0.19700031 0.2220132 0.08514929 0.07412397 0.15861936 0.22798426 0.14473976 0.17035882 0.26625192 0.11914627 0.066407606 0.17185019 0.09845971 0.08572629 0.09491236 0.12901735 0.18732914 0.14632203 0.115249515 0.06849471 0.08800809 0.14255393 0.0787652 0.16620715 0.15864117 0.18469106 0.10583278 0.1076553 0.12382961 0.12888457 0.115579024 0.09215105 0.12583666 0.12005802 0.07143772 0.12895793 0.09597721 0.109051645 0.11866561 0.21500051 0.13508551 0.17117305 0.24028313 0.14072028 0.11573394 0.12929334 0.13222747 0.23358163 0.13049686 0.1653719 0.09551957 0.16048518 0.13067113 0.073461026 0.17572737 0.12330431,,
386,3x3x64x64,0.10461885 0.25357738 0.11358678 0.09378288 0.18975651 0.15495476 0.08741035 0.2799574 0.19702435 0.2220403 0.08515968 0.07413302 0.15863873 0.2280121 0.14475742 0.17037962 0.26628444 0.119160816 0.06641571 0.17187116 0.09847173 0.08573676 0.09492394 0.1290331 0.18735202 0.14633988 0.11526358 0.06850307 0.08801883 0.14257132 0.07877482 0.16622745 0.15866055 0.1847136 0.1058457 0.10766844 0.12384472 0.12890029 0.115593135 0.092162296 0.125852 0.12007268 0.07144644 0.12897368 0.09598893 0.10906496 0.1186801 0.21502675 0.135102 0.17119394 0.24031246 0.14073744 0.11574806 0.12930912 0.1322436 0.23361015 0.13051279 0.16539207 0.09553123 0.16050476 0.13068709 0.07347 0.17574883 0.12331936,0.104606085 0.25354642 0.113572925 0.093771435 0.18973336 0.15493585 0.087399684 0.27992323 0.19700031 0.2220132 0.08514929 0.07412397 0.15861936 0.22798426 0.14473976 0.17035882 0.26625192 0.11914627 0.066407606 0.17185019 0.09845971 0.08572629 0.09491236 0.12901735 0.18732914 0.14632203 0.115249515 0.06849471 0.08800809 0.14255393 0.0787652 0.16620715 0.15864117 0.18469106 0.10583278 0.1076553 0.12382961 0.12888457 0.115579024 0.09215105 0.12583666 0.12005802 0.07143772 0.12895793 0.09597721 0.109051645 0.11866561 0.21500051 0.13508551 0.17117305 0.24028313 0.14072028 0.11573394 0.12929334 0.13222747 0.23358163 0.13049686 0.1653719 0.09551957 0.16048518 0.13067113 0.073461026 0.17572737 0.12330431,,
390,3x3x64x64,0.10461885 0.25357738 0.11358678 0.09378288 0.18975651 0.15495476 0.08741035 0.2799574 0.19702435 0.2220403 0.08515968 0.07413302 0.15863873 0.2280121 0.14475742 0.17037962 0.26628444 0.119160816 0.06641571 0.17187116 0.09847173 0.08573676 0.09492394 0.1290331 0.18735202 0.14633988 0.11526358 0.06850307 0.08801883 0.14257132 0.07877482 0.16622745 0.15866055 0.1847136 0.1058457 0.10766844 0.12384472 0.12890029 0.115593135 0.092162296 0.125852 0.12007268 0.07144644 0.12897368 0.09598893 0.10906496 0.1186801 0.21502675 0.135102 0.17119394 0.24031246 0.14073744 0.11574806 0.12930912 0.1322436 0.23361015 0.13051279 0.16539207 0.09553123 0.16050476 0.13068709 0.07347 0.17574883 0.12331936,0.104606085 0.25354642 0.113572925 0.093771435 0.18973336 0.15493585 0.087399684 0.27992323 0.19700031 0.2220132 0.08514929 0.07412397 0.15861936 0.22798426 0.14473976 0.17035882 0.26625192 0.11914627 0.066407606 0.17185019 0.09845971 0.08572629 0.09491236 0.12901735 0.18732914 0.14632203 0.115249515 0.06849471 0.08800809 0.14255393 0.0787652 0.16620715 0.15864117 0.18469106 0.10583278 0.1076553 0.12382961 0.12888457 0.115579024 0.09215105 0.12583666 0.12005802 0.07143772 0.12895793 0.09597721 0.109051645 0.11866561 0.21500051 0.13508551 0.17117305 0.24028313 0.14072028 0.11573394 0.12929334 0.13222747 0.23358163 0.13049686 0.1653719 0.09551957 0.16048518 0.13067113 0.073461026 0.17572737 0.12330431,,
394,3x3x64x64,0.10461885 0.25357738 0.11358678 0.09378288 0.18975651 0.15495476 0.08741035 0.2799574 0.19702435 0.2220403 0.08515968 0.07413302 0.15863873 0.2280121 0.14475742 0.17037962 0.26628444 0.119160816 0.06641571 0.17187116 0.09847173 0.08573676 0.09492394 0.1290331 0.18735202 0.14633988 0.11526358 0.06850307 0.08801883 0.14257132 0.07877482 0.16622745 0.15866055 0.1847136 0.1058457 0.10766844 0.12384472 0.12890029 0.115593135 0.092162296 0.125852 0.12007268 0.07144644 0.12897368 0.09598893 0.10906496 0.1186801 0.21502675 0.135102 0.17119394 0.24031246 0.14073744 0.11574806 0.12930912 0.1322436 0.23361015 0.13051279 0.16539207 0.09553123 0.16050476 0.13068709 0.07347 0.17574883 0.12331936,0.104606085 0.25354642 0.113572925 0.093771435 0.18973336 0.15493585 0.087399684 0.27992323 0.19700031 0.2220132 0.08514929 0.07412397 0.15861936 0.22798426 0.14473976 0.17035882 0.26625192 0.11914627 0.066407606 0.17185019 0.09845971 0.08572629 0.09491236 0.12901735 0.18732914 0.14632203 0.115249515 0.06849471 0.08800809 0.14255393 0.0787652 0.16620715 0.15864117 0.18469106 0.10583278 0.1076553 0.12382961 0.12888457 0.115579024 0.09215105 0.12583666 0.12005802 0.07143772 0.12895793 0.09597721 0.109051645 0.11866561 0.21500051 0.13508551 0.17117305 0.24028313 0.14072028 0.11573394 0.12929334 0.13222747 0.23358163 0.13049686 0.1653719 0.09551957 0.16048518 0.13067113 0.073461026 0.17572737 0.12330431,,
398,3x3x64x64,0.10461885 0.25357738 0.11358678 0.09378288 0.18975651 0.15495476 0.08741035 0.2799574 0.19702435 0.2220403 0.08515968 0.07413302 0.15863873 0.2280121 0.14475742 0.17037962 0.26628444 0.119160816 0.06641571 0.17187116 0.09847173 0.08573676 0.09492394 0.1290331 0.18735202 0.14633988 0.11526358 0.06850307 0.08801883 0.14257132 0.07877482 0.16622745 0.15866055 0.1847136 0.1058457 0.10766844 0.12384472 0.12890029 0.115593135 0.092162296 0.125852 0.12007268 0.07144644 0.12897368 0.09598893 0.10906496 0.1186801 0.21502675 0.135102 0.17119394 0.24031246 0.14073744 0.11574806 0.12930912 0.1322436 0.23361015 0.13051279 0.16539207 0.09553123 0.16050476 0.13068709 0.07347 0.17574883 0.12331936,0.104606085 0.25354642 0.113572925 0.093771435 0.18973336 0.15493585 0.087399684 0.27992323 0.19700031 0.2220132 0.08514929 0.07412397 0.15861936 0.22798426 0.14473976 0.17035882 0.26625192 0.11914627 0.066407606 0.17185019 0.09845971 0.08572629 0.09491236 0.12901735 0.18732914 0.14632203 0.115249515 0.06849471 0.08800809 0.14255393 0.0787652 0.16620715 0.15864117 0.18469106 0.10583278 0.1076553 0.12382961 0.12888457 0.115579024 0.09215105 0.12583666 0.12005802 0.07143772 0.12895793 0.09597721 0.109051645 0.11866561 0.21500051 0.13508551 0.17117305 0.24028313 0.14072028 0.11573394 0.12929334 0.13222747 0.23358163 0.13049686 0.1653719 0.09551957 0.16048518 0.13067113 0.073461026 0.17572737 0.12330431,,
402,3x3x64x64,0.10461885 0.25357738 0.11358678 0.09378288 0.18975651 0.15495476 0.08741035 0.2799574 0.19702435 0.2220403 0.08515968 0.07413302 0.15863873 0.2280121 0.14475742 0.17037962 0.26628444 0.119160816 0.06641571 0.17187116 0.09847173 0.08573676 0.09492394 0.1290331 0.18735202 0.14633988 0.11526358 0.06850307 0.08801883 0.14257132 0.07877482 0.16622745 0.15866055 0.1847136 0.1058457 0.10766844 0.12384472 0.12890029 0.115593135 0.092162296 0.125852 0.12007268 0.07144644 0.12897368 0.09598893 0.10906496 0.1186801 0.21502675 0.135102 0.17119394 0.24031246 0.14073744 0.11574806 0.12930912 0.1322436 0.23361015 0.13051279 0.16539207 0.09553123 0.16050476 0.13068709 0.07347 0.17574883 0.12331936,0.104606085 0.25354642 0.113572925 0.093771435 0.18973336 0.15493585 0.087399684 0.27992323 0.19700031 0.2220132 0.08514929 0.07412397 0.15861936 0.22798426 0.14473976 0.17035882 0.26625192 0.11914627 0.066407606 0.17185019 0.09845971 0.08572629 0.09491236 0.12901735 0.18732914 0.14632203 0.115249515 0.06849471 0.08800809 0.14255393 0.0787652 0.16620715 0.15864117 0.18469106 0.10583278 0.1076553 0.12382961 0.12888457 0.115579024 0.09215105 0.12583666 0.12005802 0.07143772 0.12895793 0.09597721 0.109051645 0.11866561 0.21500051 0.13508551 0.17117305 0.24028313 0.14072028 0.11573394 0.12929334 0.13222747 0.23358163 0.13049686 0.1653719 0.09551957 0.16048518 0.13067113 0.073461026 0.17572737 0.12330431,,
420,3x3x64x64,0.23346446 0.55076617 0.28922477 0.45093787 0.10911301 0.7260783 0.37624285 0.7463598 0.5820926 0.39764744 0.1507296 0.5132443 0.8894179 0.2963573 0.2509523 0.37609902 0.41239154 0.6697599 0.5975851 0.19522326 0.52637345 0.2179784 0.428587 0.32390666 0.18541472 0.07816865 0.17441772 0.18899378 0.6326736 0.2938102 0.3692128 0.33885834 0.66131866 0.29438654 0.2102186 0.15732698 0.5958121 0.3474778 0.6403958 0.36105374 0.7227836 0.120053686 0.2868341 0.31693602 0.24588051 0.20648661 0.3592775 0.1903925 0.46299702 1.0473909 0.4446943 0.20139268 0.93529695 0.112037905 0.4465242 0.17915042 0.23300804 0.14155287 0.39924005 0.34828293 0.14894424 0.056456596 0.42105058 0.4683707,0.23343597 0.550699 0.28918946 0.45088285 0.109099686 0.7259897 0.37619695 0.74626875 0.58202153 0.3975989 0.1507112 0.5131816 0.88930935 0.29632115 0.2509217 0.37605312 0.41234124 0.66967815 0.5975122 0.19519943 0.52630925 0.2179518 0.4285347 0.3238671 0.1853921 0.07815911 0.17439643 0.18897071 0.6325964 0.29377434 0.36916775 0.338817 0.66123796 0.29435062 0.21019295 0.15730779 0.59573936 0.34743538 0.6403177 0.3610097 0.7226954 0.12003903 0.2867991 0.31689733 0.2458505 0.20646141 0.35923365 0.19036925 0.4629405 1.047263 0.44464004 0.2013681 0.9351828 0.11202423 0.44646972 0.17912856 0.2329796 0.14153558 0.39919132 0.34824044 0.14892606 0.056449708 0.4209992 0.46831354,,
424,3x3x64x64,0.23346446 0.55076617 0.28922477 0.45093787 0.10911301 0.7260783 0.37624285 0.7463598 0.5820926 0.39764744 0.1507296 0.5132443 0.8894179 0.2963573 0.2509523 0.37609902 0.41239154 0.6697599 0.5975851 0.19522326 0.52637345 0.2179784 0.428587 0.32390666 0.18541472 0.07816865 0.17441772 0.18899378 0.6326736 0.2938102 0.3692128 0.33885834 0.66131866 0.29438654 0.2102186 0.15732698 0.5958121 0.3474778 0.6403958 0.36105374 0.7227836 0.120053686 0.2868341 0.31693602 0.24588051 0.20648661 0.3592775 0.1903925 0.46299702 1.0473909 0.4446943 0.20139268 0.93529695 0.112037905 0.4465242 0.17915042 0.23300804 0.14155287 0.39924005 0.34828293 0.14894424 0.056456596 0.42105058 0.4683707,0.23343597 0.550699 0.28918946 0.45088285 0.109099686 0.7259897 0.37619695 0.74626875 0.58202153 0.3975989 0.1507112 0.5131816 0.88930935 0.29632115 0.2509217 0.37605312 0.41234124 0.66967815 0.5975122 0.19519943 0.52630925 0.2179518 0.4285347 0.3238671 0.1853921 0.07815911 0.17439643 0.18897071 0.6325964 0.29377434 0.36916775 0.338817 0.66123796 0.29435062 0.21019295 0.15730779 0.59573936 0.34743538 0.6403177 0.3610097 0.7226954 0.12003903 0.2867991 0.31689733 0.2458505 0.20646141 0.35923365 0.19036925 0.4629405 1.047263 0.44464004 0.2013681 0.9351828 0.11202423 0.44646972 0.17912856 0.2329796 0.14153558 0.39919132 0.34824044 0.14892606 0.056449708 0.4209992 0.46831354,,
428,3x3x64x64,0.23346446 0.55076617 0.28922477 0.45093787 0.10911301 0.7260783 0.37624285 0.7463598 0.5820926 0.39764744 0.1507296 0.5132443 0.8894179 0.2963573 0.2509523 0.37609902 0.41239154 0.6697599 0.5975851 0.19522326 0.52637345 0.2179784 0.428587 0.32390666 0.18541472 0.07816865 0.17441772 0.18899378 0.6326736 0.2938102 0.3692128 0.33885834 0.66131866 0.29438654 0.2102186 0.15732698 0.5958121 0.3474778 0.6403958 0.36105374 0.7227836 0.120053686 0.2868341 0.31693602 0.24588051 0.20648661 0.3592775 0.1903925 0.46299702 1.0473909 0.4446943 0.20139268 0.93529695 0.112037905 0.4465242 0.17915042 0.23300804 0.14155287 0.39924005 0.34828293 0.14894424 0.056456596 0.42105058 0.4683707,0.23343597 0.550699 0.28918946 0.45088285 0.109099686 0.7259897 0.37619695 0.74626875 0.58202153 0.3975989 0.1507112 0.5131816 0.88930935 0.29632115 0.2509217 0.37605312 0.41234124 0.66967815 0.5975122 0.19519943 0.52630925 0.2179518 0.4285347 0.3238671 0.1853921 0.07815911 0.17439643 0.18897071 0.6325964 0.29377434 0.36916775 0.338817 0.66123796 0.29435062 0.21019295 0.15730779 0.59573936 0.34743538 0.6403177 0.3610097 0.7226954 0.12003903 0.2867991 0.31689733 0.2458505 0.20646141 0.35923365 0.19036925 0.4629405 1.047263 0.44464004 0.2013681 0.9351828 0.11202423 0.44646972 0.17912856 0.2329796 0.14153558 0.39919132 0.34824044 0.14892606 0.056449708 0.4209992 0.46831354,,
432,3x3x64x64,0.23346446 0.55076617 0.28922477 0.45093787 0.10911301 0.7260783 0.37624285 0.7463598 0.5820926 0.39764744 0.1507296 0.5132443 0.8894179 0.2963573 0.2509523 0.37609902 0.41239154 0.6697599 0.5975851 0.19522326 0.52637345 0.2179784 0.428587 0.32390666 0.18541472 0.07816865 0.17441772 0.18899378 0.6326736 0.2938102 0.3692128 0.33885834 0.66131866 0.29438654 0.2102186 0.15732698 0.5958121 0.3474778 0.6403958 0.36105374 0.7227836 0.120053686 0.2868341 0.31693602 0.24588051 0.20648661 0.3592775 0.1903925 0.46299702 1.0473909 0.4446943 0.20139268 0.93529695 0.112037905 0.4465242 0.17915042 0.23300804 0.14155287 0.39924005 0.34828293 0.14894424 0.056456596 0.42105058 0.4683707,0.23343597 0.550699 0.28918946 0.45088285 0.109099686 0.7259897 0.37619695 0.74626875 0.58202153 0.3975989 0.1507112 0.5131816 0.88930935 0.29632115 0.2509217 0.37605312 0.41234124 0.66967815 0.5975122 0.19519943 0.52630925 0.2179518 0.4285347 0.3238671 0.1853921 0.07815911 0.17439643 0.18897071 0.6325964 0.29377434 0.36916775 0.338817 0.66123796 0.29435062 0.21019295 0.15730779 0.59573936 0.34743538 0.6403177 0.3610097 0.7226954 0.12003903 0.2867991 0.31689733 0.2458505 0.20646141 0.35923365 0.19036925 0.4629405 1.047263 0.44464004 0.2013681 0.9351828 0.11202423 0.44646972 0.17912856 0.2329796 0.14153558 0.39919132 0.34824044 0.14892606 0.056449708 0.4209992 0.46831354,,
436,3x3x64x64,0.23346446 0.55076617 0.28922477 0.45093787 0.10911301 0.7260783 0.37624285 0.7463598 0.5820926 0.39764744 0.1507296 0.5132443 0.8894179 0.2963573 0.2509523 0.37609902 0.41239154 0.6697599 0.5975851 0.19522326 0.52637345 0.2179784 0.428587 0.32390666 0.18541472 0.07816865 0.17441772 0.18899378 0.6326736 0.2938102 0.3692128 0.33885834 0.66131866 0.29438654 0.2102186 0.15732698 0.5958121 0.3474778 0.6403958 0.36105374 0.7227836 0.120053686 0.2868341 0.31693602 0.24588051 0.20648661 0.3592775 0.1903925 0.46299702 1.0473909 0.4446943 0.20139268 0.93529695 0.112037905 0.4465242 0.17915042 0.23300804 0.14155287 0.39924005 0.34828293 0.14894424 0.056456596 0.42105058 0.4683707,0.23343597 0.550699 0.28918946 0.45088285 0.109099686 0.7259897 0.37619695 0.74626875 0.58202153 0.3975989 0.1507112 0.5131816 0.88930935 0.29632115 0.2509217 0.37605312 0.41234124 0.66967815 0.5975122 0.19519943 0.52630925 0.2179518 0.4285347 0.3238671 0.1853921 0.07815911 0.17439643 0.18897071 0.6325964 0.29377434 0.36916775 0.338817 0.66123796 0.29435062 0.21019295 0.15730779 0.59573936 0.34743538 0.6403177 0.3610097 0.7226954 0.12003903 0.2867991 0.31689733 0.2458505 0.20646141 0.35923365 0.19036925 0.4629405 1.047263 0.44464004 0.2013681 0.9351828 0.11202423 0.44646972 0.17912856 0.2329796 0.14153558 0.39919132 0.34824044 0.14892606 0.056449708 0.4209992 0.46831354,,
440,3x3x64x64,0.23346446 0.55076617 0.28922477 0.45093787 0.10911301 0.7260783 0.37624285 0.7463598 0.5820926 0.39764744 0.1507296 0.5132443 0.8894179 0.2963573 0.2509523 0.37609902 0.41239154 0.6697599 0.5975851 0.19522326 0.52637345 0.2179784 0.428587 0.32390666 0.18541472 0.07816865 0.17441772 0.18899378 0.6326736 0.2938102 0.3692128 0.33885834 0.66131866 0.29438654 0.2102186 0.15732698 0.5958121 0.3474778 0.6403958 0.36105374 0.7227836 0.120053686 0.2868341 0.31693602 0.24588051 0.20648661 0.3592775 0.1903925 0.46299702 1.0473909 0.4446943 0.20139268 0.93529695 0.112037905 0.4465242 0.17915042 0.23300804 0.14155287 0.39924005 0.34828293 0.14894424 0.056456596 0.42105058 0.4683707,0.23343597 0.550699 0.28918946 0.45088285 0.109099686 0.7259897 0.37619695 0.74626875 0.58202153 0.3975989 0.1507112 0.5131816 0.88930935 0.29632115 0.2509217 0.37605312 0.41234124 0.66967815 0.5975122 0.19519943 0.52630925 0.2179518 0.4285347 0.3238671 0.1853921 0.07815911 0.17439643 0.18897071 0.6325964 0.29377434 0.36916775 0.338817 0.66123796 0.29435062 0.21019295 0.15730779 0.59573936 0.34743538 0.6403177 0.3610097 0.7226954 0.12003903 0.2867991 0.31689733 0.2458505 0.20646141 0.35923365 0.19036925 0.4629405 1.047263 0.44464004 0.2013681 0.9351828 0.11202423 0.44646972 0.17912856 0.2329796 0.14153558 0.39919132 0.34824044 0.14892606 0.056449708 0.4209992 0.46831354,,
458,3x3x64x128,0.104516156 0.09906597 0.077061914 0.14857022 0.13234185 0.1727579 0.094642155 0.13889594 0.1149883 0.097539246 0.14925514 0.114192225 0.123888515 0.06702122 0.1208563 0.11991915 0.113275014 0.089075305 0.1580548 0.16686134 0.13613501 0.14481914 0.1647028 0.20349993 0.2187123 0.124681205 0.23413853 0.09437001 0.22657654 0.10301226 0.080940954 0.14813828 0.07425847 0.10335007 0.14778976 0.1673231 0.10854839 0.165349 0.11947498 0.16111875 0.15543795 0.1607523 0.29288113 0.14809221 0.10710415 0.104967356 0.071882226 0.14410578 0.10323208 0.17862731 0.13375105 0.123289265 0.21593915 0.1244633 0.09665267 0.14925581 0.12969124 0.115627974 0.09055502 0.23661105 0.093375064 0.14584535 0.07142226 0.16824594 0.09203356 0.13030477 0.12288388 0.08985171 0.10337031 0.20007159 0.1773647 0.06564724 0.14437559 0.10803485 0.15104684 0.17386702 0.21224228 0.12403279 0.10599591 0.087307185 0.15665096 0.11262964 0.14905389 0.11098343 0.14484963 0.13559732 0.09500421 0.086051226 0.09073322 0.12496189 0.1281557 0.07110164 0.112526484 0.19030572 0.09738667 0.121252865 0.17574692 0.10079271 0.12794697 0.16897468 0.15251297 0.11064852 0.11412454 0.09903544 0.08434497 0.099806026 0.15607621 0.16861995 0.160202 0.10356653 0.19802883 0.13173741 0.14775425 0.12828295 0.070306666 0.23588935 0.10438779 0.10797733 0.15343843 0.16340892 0.10872423 0.20043531 0.13452567 0.15763298 0.19975147 0.10416531 0.12936124 0.20615928,0.1045034 0.09905388 0.077052504 0.14855209 0.1323257 0.17273681 0.09463061 0.138879 0.11497427 0.09752735 0.14923692 0.114178285 0.12387339 0.06701304 0.120841555 0.11990451 0.113261186 0.089064434 0.1580355 0.16684099 0.1361184 0.14480147 0.1646827 0.2034751 0.2186856 0.12466598 0.23410997 0.09435849 0.2265489 0.10299968 0.080931075 0.1481202 0.0742494 0.10333746 0.14777172 0.16730267 0.10853514 0.16532883 0.1194604 0.16109909 0.15541898 0.16073269 0.29284537 0.14807414 0.10709108 0.10495454 0.07187345 0.1440882 0.10321948 0.17860551 0.13373472 0.123274215 0.2159128 0.12444811 0.09664088 0.14923759 0.12967542 0.11561386 0.09054396 0.23658217 0.093363665 0.14582755 0.07141354 0.16822541 0.09202233 0.13028887 0.12286888 0.08984074 0.103357695 0.20004718 0.17734307 0.06563922 0.14435796 0.10802167 0.15102841 0.1738458 0.21221636 0.124017656 0.105982974 0.08729653 0.15663184 0.11261589 0.14903569 0.110969886 0.14483194 0.13558078 0.094992615 0.08604073 0.09072215 0.12494664 0.12814006 0.07109297 0.11251275 0.19028251 0.09737479 0.12123807 0.17572546 0.10078041 0.12793136 0.16895406 0.15249436 0.11063501 0.114110604 0.09902336 0.08433468 0.099793844 0.15605715 0.16859937 0.16018245 0.103553884 0.19800466 0.13172133 0.14773622 0.1282673 0.07029809 0.23586056 0.10437505 0.10796416 0.15341972 0.16338897 0.10871096 0.20041086 0.13450925 0.15761374 0.19972709 0.1041526 0.12934545 0.20613411,,
